"Product Name","Collection Name","Serial No","Fabric Type","Stock","PO Pending Qty"
"INK-463011-AF100-MEDIUM(120X170CMS)-RG2704773","RUGS 2021","1732","-","30","0"
"BED SHEET SET P0036-SPECKLE-CHOCOLATE CH-MU1300557","ORIGINS","301","-","30","4"
"OMEGA-54007-OJ8 L-LARGE(160X235CMS)-RG2705333","RUGS 2024","4339","-","30","0"
"SINGLE BED SHEET SETSPBD 049-WINDFLOWER--MU1303816","RHYTHM","101","-","30","0"
"CASSIA-4983C00-DARK TAUPE-LIGHT GREEN-L-RG2704216","NOVA","5063","-","30","0"
"BED SHEET SET JQD  162-COLLINA-IVORY KIN-MU1303137","JACQUARD ESSENTIALS III","18","-","30","0"
"TOSCA-5498C00-CREAM-COTTON-L-RG2704423","NOVA","5103","-","30","0"
"BED SHEET SET P0080-ELEA-CLOUD CREAM KIN-MU1303339","ORIGINS II","37","-","30","0"
"BED SHEET SET ER138-REGAL-WHITE SAND KIN-MU1302413","CHARM III","8","-","30","0"
"TOSCA-4904C00-COTTON-TERRACOTTA-L-RG2704417","NOVA","5083","-","30","0"
"BED SHEET SET WB 032-HAMLIN-BRILLIANT WH-MU1301701","THE WHITE COLLECTION II","22","-","30","4"
"B100666P-P-140PLAIN83099PLAIN-CU0106508","FORECAST","316","-","30","0"
"B021491P-P-C140PLAIN24683PLAIN-CU0104682","FORECAST","309","-","30","0"
"BED SHEET SET JQD029-ARCADIA-MOONSTRUCK-MU1301199","JACQUARD ESSENTIALS","29","-","30","4"
"BED SHEET SET JQD044-CALYPSO-BUTTERMILK-MU1301229","JACQUARD ESSENTIALS","44","-","30","4"
"ALPEN-140PLAIN20-BOTTLEPLAIN-CU0105798","ALPEN","20","-","30.3","0"
"ALPEN-140PLAIN30-RUBYPLAIN-CU0105808","ALPEN","30","-","30.95","0"
"BED SHEET SET WB 017-VIENNE-STAR WHITE-P-MU1301672","THE WHITE COLLECTION II","7","-","31","4"
"ROSSINI-3-BO1-H-MEDIUM(120X170CMS)-RG2705089","RUGS 2021","1528","-","31","0"
"OPAL-71301-56-LARGE(160X230CMS)-RG2705521","RUGS 2022","2817","-","31","0"
"ONDINE-12173-28990-L-RG2705401","SOLACE","5653","-","31","300"
"BED SHEET SET JQD056-STREAK-BLUE OPAL KI-MU1301369","JACQUARD ESSENTIALS II","8","-","31","4"
"BED SHEET SET WB 034-HAMLIN-STAR WHITE-P-MU1301705","THE WHITE COLLECTION II","24","-","31","4"
"DECO-5172C00-CQ-DARK GOLD-DARK GREY-L-RG2704316","RUGS 2024","4494","-","31","0"
"BED SHEET SET BDS16-RUSKIN-CELADON KING-MU1301566","SIMPLY ORGANIC","61","-","31","4"
"CASSIA-4505C00-DARK TAUPE-DARK WHITE-L-RG2704206","NOVA","5028","-","31","0"
"BED SHEET SET P0078-MEADOW-SKYRIDE KING-MU1303337","ORIGINS II","35","-","31","0"
"BED SHEET SET BDS13-RUSKIN-WINTER OVERCA-MU1301542","SIMPLY ORGANIC","49","-","31","4"
"BED SHEET SET WB 035-JARDINE-BRILLIANT W-MU1301707","THE WHITE COLLECTION II","25","-","31","4"
"BED SHEET SET JQD  168-COLLINA-TEMPEST K-MU1303143","JACQUARD ESSENTIALS III","24","-","31","0"
"BED SHEET SET WB 042-RIDGEWAY-STAR WHITE-MU1301721","THE WHITE COLLECTION II","32","-","31","4"
"BED SHEET SET PBD 038-BEGONIA-SHELL PINK-MU1500007","IMPRESSIONS II","7","-","31","0"
"BED SHEET SET EB357 PINNACLE-TAUPE KING-MU1302395","ENCHANTED III","14","-","31","0"
"A091714Y-P-140PLAIN83188PLAIN-CU0105942","LINO SHEERS","62","-","31.7","500"
"INTEGRA-140PLAIN18-PEWTERPLAIN-CU0104589","INTEGRA","18","-","31.71","300"
"B102960Y-U-140FOIL-424572449PLAIN-CU0104135","LUMINARA","17","-","31.87","600"
"SINGLE BED SHEET SETSPBD 056-RIPPLE-NATU-MU1303830","RHYTHM","115","-","32","0"
"BED SHEET SET P0039-MELLOW-BLUE MIRAGE K-MU1300313","ORIGINS","145","-","32","4"
"MINERAL-521-YT5 B-L-RG2706390","BROADWAY","6152","-","32","0"
"EMBROIDERY BED SPREADCQ 66-HIVE-BISCUITD-MU1303551","BESPOKE II","40","-","32","0"
"BED SHEET SET P0054-TENDRIL-SKYRIDE KING-MU1303313","ORIGINS II","11","-","32","0"
"BED SHEET SET PBS 006-BELMONT-MISTY ROSE-MU1301648","THE ORGANIC EDIT","11","-","32","4"
"A017751Y-ME-D-140453405_14045353YM-13105-CU0301307","ZENITH  VII","704","-","32","500"
"B102960Y-U-140FOIL-424672451PLAIN-CU0104133","LUMINARA","37","-","32.6","700"
"INTEGRA-140PLAIN12-CREAMPLAIN-CU0104577","INTEGRA","12","-","32.85","300"
"BED IN A BAG BIB01-RUSKIN-BRIGHT WHITE D-MU1301451","SIMPLY ORGANIC","2","-","33","4"
"PILLOW COVER P002-ELSA-CEMENT PILLOW COV-MU1303241","SANSAAR PLAINS II","74","-","33","0"
"EVORA-55003-YT5 O-L-RG2704972","SOLACE","5338","-","33","0"
"EMBROIDERY BED SPREADCQ 62-HIVE-LINENDOU-MU1303547","BESPOKE II","36","-","33","0"
"ORION-475392-911-L-RG2706029","RUGS 2024","4529","-","33","0"
"BED SHEET SET WB 007-LUMA-BRILLIANT WHIT-MU1300618","THE WHITE COLLECTION","2","-","34","4"
"BED SHEET SET WB 006-SOLIS-IVORY KING 27-MU1300623","THE WHITE COLLECTION","7","-","34","4"
"BED SHEET SET P0081-ELEA-LIGHT SILVER KI-MU1303340","ORIGINS II","38","-","34","0"
"CHARM-473249-AK400-LARGE(160X230CMS)-RG2704070","RUGS 2024","4003","-","34","0"
"TOSCA-4892C00-GLASS-GOLD-L-RG2704418","NOVA","5088","-","34","0"
"BED SHEET SET PBD 035-SPRINGFLOWER-STEEL-MU1500002","IMPRESSIONS II","2","-","34","0"
"CASSIA-4916C00-CHARCOAL-DARK TAUPE-L-RG2704214","NOVA","5058","-","34","0"
"BED SHEET SET WB 041-RIDGEWAY-STAR WHITE-MU1301719","THE WHITE COLLECTION II","31","-","34","4"
"ORBIT-80889-OJ8 Y-L-RG2705965","NOVA","5253","-","34","0"
"BED SHEET SET WB 027-MAGNUS-BRILLIANT WH-MU1301691","THE WHITE COLLECTION II","17","-","34","4"
"GRIT-140PLAIN12-IRISPLAIN-CU0105760","GRIT","12","-","34","0"
"EMBROIDERY BED SPREADCQ 52-ORBIS-LINENDO-MU1303537","BESPOKE II","26","-","34","0"
"C055876P-P-140PLAIN52893PLAIN-CU0103601","RITZ","36","-","34.03","900"
"C077917Y-P-140PLAIN82073PLAIN-CU0105304","ZEN","56","-","34.09","700"
"GRIT-140PLAIN17-MARBLEPLAIN-CU0105765","GRIT","17","-","34.5","0"
"X002978P-S-SZ-140CC2790DP_1321821EM-2242-CU0301864","ZENITH VI","609","-","34.5","450"
"BED SHEET SET JQD  146-FACET-IVORY KING-MU1303121","JACQUARD ESSENTIALS III","2","-","35","0"
"MINERAL-50507-YT5 B-L-RG2706369","BROADWAY","6131","-","35","0"
"BED SHEET SET WB 040-RIDGEWAY-BRILLIANT-MU1301717","THE WHITE COLLECTION II","30","-","35","4"
"MINERAL-80080-YT5 B-L-RG2706425","BROADWAY","6187","-","35","0"
"MINERAL-62002-YT5 J-L-RG2706397","BROADWAY","6159","-","35","0"
"MINERAL-70-YT5 E-L-RG2706411","BROADWAY","6173","-","35","0"
"BED SHEET SET WB 049-SULLIVAN-WHITE KING-MU1303506","THE WHITE COLLECTION III","7","-","35","0"
"BED SHEET SET ER134-STERLING-MOSS GREY K-MU1302409","CHARM III","4","-","35","0"
"INTEGRA-140PLAIN22-COBALTPLAIN-CU0104594","INTEGRA","22","-","35.25","300"
"SERRA-85001-E8H L-L-RG2705258","SOLACE","5483","-","36","0"
"MINERAL-50507-YT5 H-L-RG2706376","BROADWAY","6138","-","36","0"
"BED SHEET SET P0039-MELLOW-PUMICE STONE-MU1300331","ORIGINS","163","-","36","4"
"BED SHEET SET JQD006-LINEA-CHARCOAL GREY-MU1301154","JACQUARD ESSENTIALS","6","-","36","4"
"MINERAL-50507-YT5 J-L-RG2706383","BROADWAY","6145","-","36","0"
"SINGLE BED SHEET SETSPBD 049-WINDFLOWER--MU1303817","RHYTHM","102","-","36","0"
"MINERAL-62002-YT5 L-L-RG2706404","BROADWAY","6166","-","36","0"
"EMBROIDERY BED SPREADCQ 53-ORBIS-WHITE S-MU1303538","BESPOKE II","27","-","36","0"
"MINERAL-70-YT5 O-L-RG2706418","BROADWAY","6180","-","36","0"
"BED SHEET SET JQD  161-COLLINA-BRIGHT WH-MU1303136","JACQUARD ESSENTIALS III","17","-","36","0"
"DECO-7181C00-BRICH -  POL. GREY-L-RG2706311","BROADWAY","6073","-","36","0"
"BED SHEET SET JQD  186-WARREN-IVORY KING-MU1303161","JACQUARD ESSENTIALS III","42","-","36","0"
"GRIT-140PLAIN30-BONBONPLAIN-CU0105778","GRIT","30","-","36.1","0"
"GRIT-140PLAIN04-TEAPLAIN-CU0105752","GRIT","4","-","36.45","0"
"A105075PR-P-140PLAIN81128PLAIN-CU0107348","SLEEK SATIN","10","-","36.8","0"
"BED SHEET SET P0033-CLASSICO-BRIGHT WHIT-MU1300235","ORIGINS","67","-","37","4"
"INTEGRA-140PLAIN16-ALUMINIUMPLAIN-CU0104585","INTEGRA","16","-","37","300"
"A105075PR-P-140PLAIN85153PLAIN-CU0107354","SLEEK SATIN","16","-","37","0"
"OMEGA-912830-OJ8 X-L-RG2705907","RUGS 2024","4749","-","37","0"
"EVA-3370C00-CC-TAUPE-BRICH-L-RG2704385","RUGS 2024","4414","-","37","0"
"ONDINE-12414-28120-L-RG2705407","SOLACE","5677","-","37","300"
"BED SHEET SET PBD 011-ALICE-ENGLISH ROSE-MU1302477","IMPRESSIONS","2","-","37","0"
"BED SHEET SET PBD 036-BROOKE STRIPE-INDI-MU1500003","IMPRESSIONS II","3","-","37","0"
"A105075PR-P-140PLAIN81130PLAIN-CU0107350","SLEEK SATIN","12","-","37","0"
"BED SHEET SET P0084-ELEA-CELADON KING 27-MU1303343","ORIGINS II","41","-","37","0"
"OTTAVIA-492001-100-L-RG2706038","SOLACE","5719","-","37","300"
"BED SHEET SET BDS10-RUSKIN-SEPIA KING 27-MU1301519","SIMPLY ORGANIC","37","-","37","4"
"INTEGRA-140PLAIN17-PIGEONPLAIN-CU0104587","INTEGRA","17","-","37.4","300"
"A074751Y-P-140PLAIN77492PLAIN-CU0103149","SERAI","39","-","37.4","1350"
"B090121P-MO-140451947_14067849YM-18300-CU0301063","ROSEWOOD","52","-","37.4","450"
"A017751Y-MO-140377348_14045346YM-18620-CU0301734","ZENITH IV","404","-","37.8","800"
"ELDON-910681-SK1 R-L-RG2704906","SOLACE","5318","-","38","0"
"A105075PR-P-140PLAIN81133PLAIN-CU0107356","SLEEK SATIN","18","-","38","0"
"BED SHEET SET EB 391-VERBENA-NEW LINEN K-MU1303119","ENCHANTED IV","24","-","38","0"
"BED SHEET SET JQD  185-WARREN-BRIGHT WHI-MU1303160","JACQUARD ESSENTIALS III","41","-","38","0"
"OMEGA-59007-OJ8 Y-L-RG2705900","RUGS 2024","4714","-","38","0"
"PILLOW COVER P002-ELSA-BISCUIT PILLOW CO-MU1303240","SANSAAR PLAINS II","73","-","38","0"
"SINGLE BED SHEET SETSPBD 050-HAZE-NUTMEG-MU1303818","RHYTHM","103","-","38","0"
"BED SHEET SET EB355 ORLENA-MUSTARD KING-MU1302393","ENCHANTED III","12","-","38","0"
"MATRIX-520-A8S 2-L-RG2705850","RUGS 2024","4549","-","38","0"
"A029482Y-P-300PLAIN62254PLAIN-CU0103426","ESPERANCE WIDE","18","-","38.16","450"
"GRIT-140PLAIN11-GERANIUMPLAIN-CU0105759","GRIT","11","-","38.4","0"
"BED SHEET SETPBD 064-SERAPI-SIENNAKING 2-MU1303563","COCCOON","12","-","39","0"
"EDEN-2152C00-UT-STERLING-POL. DARK GREY--RG2704389","RUGS 2024","4819","-","39","0"
"BED SHEET SETPBD 060-RIVERGRASS-PACIFIC-MU1303555","COCCOON","4","-","39","0"
"BED SHEET SETPBD 061-MAXUS-CEDARWOODKING-MU1303556","COCCOON","5","-","39","0"
"C079246P-ME-D-140453505_14083975YM-19294-CU0301591","SAPPHIRE","804","-","39","150"
"BED SHEET SET JQD045-CALYPSO-SAFARI KING-MU1301231","JACQUARD ESSENTIALS","45","-","39","4"
"BED SHEET SETPBD 060-RIVERGRASS-SILVERPI-MU1303554","COCCOON","3","-","39","0"
"BED SHEET SET JQD  183-PYRAMID-CHAMBRAY-MU1303158","JACQUARD ESSENTIALS III","39","-","39","0"
"BED SHEET SETPBD 062-DAISY-PASTEL BLUEKI-MU1303559","COCCOON","8","-","39","0"
"BED SHEET SETPBD 061-MAXUS-OAKBUFFKING 2-MU1303557","COCCOON","6","-","39","0"
"BED SHEET SETPBD 062-DAISY-PISTACHIOKING-MU1303558","COCCOON","7","-","39","0"
"BED SHEET SET WB 003-TRESSÉ-BRILLIANT WH-MU1300625","THE WHITE COLLECTION","9","-","39","4"
"SINGLE BED SHEET SETSPBD 056-RIPPLE-ALLO-MU1303831","RHYTHM","116","-","39","0"
"BED SHEET SET JQD  153-HEDGE-BRIGHT WHIT-MU1303128","JACQUARD ESSENTIALS III","9","-","39","0"
"A083560P-C-140PLAIN80743PLAIN-CU0105020","LUNAR","67","-","39.05","700"
"A086997Y-P-300DPLAIN83257PLAIN-CU0104675","FORECAST","302","-","39.4","0"
"BED SHEET SET PBD 036-BROOKE STRIPE-CHAR-MU1500004","IMPRESSIONS II","4","-","40","0"
"EMBROIDERY BED SPREADCQ 56-ORBIS-BISCUIT-MU1303541","BESPOKE II","30","-","40","0"
"DECO-3544C00-POL.  GREY - AZURE-L-RG2706251","BROADWAY","6013","-","40","0"
"BED SHEET SET WB 004-TERRA-BRILLIANT WHI-MU1300624","THE WHITE COLLECTION","8","-","40","4"
"BED SHEET SET ER133-CELIA-ANTARCTICA KIN-MU1302408","CHARM III","3","-","40","0"
"INTEGRA-140PLAIN38-BLUSHPLAIN-CU0104608","INTEGRA","38","-","40.05","300"
"INTEGRA-140PLAIN01-TAUPEPLAIN-CU0104557","INTEGRA","1","-","37.8","300"
"B094251P-P-140PLAIN74434PLAIN-CU0103444","EARTHEN","19","-","40.45","1200"
"GRIT-140PLAIN16-STUCCOPLAIN-CU0105764","GRIT","16","-","40.6","0"
"ALPEN-140PLAIN01-VAPOURPLAIN-CU0105779","ALPEN","1","-","40.8","0"
"BED SHEET SET P0039-MELLOW-CELADON KING-MU1300319","ORIGINS","151","-","41","4"
"BED SHEET SET P002-ELSA-WHITE KING 274X2-MU1303196","SANSAAR PLAINS II","29","-","41","0"
"OMEGA-40003-OJ8 O-L-RG2705892","RUGS 2024","4674","-","41","0"
"A083618Y-P-140PLAIN80594PLAIN-CU0106652","TRIBUNE","669","-","41","600"
"SINGLE BED SHEET SETSPBD 047-PAVOT-DOESK-MU1303813","RHYTHM","98","-","41","0"
"BED SHEET SET WB 010-PALMERA-IVORY KING-MU1300621","THE WHITE COLLECTION","5","-","41","4"
"BED SHEET SET WB 019-KELSEY-BRILLIANT WH-MU1301676","THE WHITE COLLECTION II","9","-","41","4"
"DOLCE-912831-A8S B-L-RG2705812","RUGS 2024","4579","-","41","0"
"A075584Y-P-EC-L-140PLAIN78627PLAIN-CU0104171","EDITION - I","7","-","41.08","1000"
"A076620Y-P-140PLAIN82120PLAIN-CU0105272","ZEN","39","-","41.4","1450"
"ALPEN-140PLAIN25-PETALPLAIN-CU0105803","ALPEN","25","-","41.5","0"
"INTEGRA-140PLAIN37-TOMATOPLAIN-CU0104607","INTEGRA","37","-","41.65","300"
"BED SHEET SET JQD  176-TRACERY-TEMPEST K-MU1303151","JACQUARD ESSENTIALS III","32","-","42","0"
"BED SHEET SET JQD019-VALENCIA-BRIGHT WHI-MU1301180","JACQUARD ESSENTIALS","19","-","42","4"
"C078574P-C-140PLAIN82285PLAIN-CU0105653","SUNRISE","11","-","42","300"
"BED SHEET SET JQD  178-PYRAMID-IVORY KIN-MU1303153","JACQUARD ESSENTIALS III","34","-","42","0"
"DECO-4050C00-SILVER -  AZURE-L-RG2706276","BROADWAY","6038","-","42","0"
"BED SHEET SET P002-ELSA-TAUPE KING 274X2-MU1303195","SANSAAR PLAINS II","28","-","42","0"
"DECO-4072C00-CQ-BRICH-DARK GREY-L-RG2704269","RUGS 2024","4469","-","42","0"
"MATRIX-520-A8S 3-L-RG2705851","RUGS 2024","4554","-","42","0"
"A013723P-S-ZX-122C16482_1221821EM-1315-CU0301228","LIMITED EMBROIDERIES -II","238","-","42.4","300"
"BED SHEET SET ER145-FLORENT-TUSCANY KING-MU1302420","CHARM III","15","-","43","0"
"SINGLE BED SHEET SETSPBD 048-CARNATION-S-MU1303815","RHYTHM","100","-","43","0"
"BED SHEET SET P002-ELSA-ASHWOOD KING 274-MU1303173","SANSAAR PLAINS II","6","-","43","0"
"BED SHEET SET P007-GIZA-TAUPE KING 274X2-MU1303271","SANSAAR PLAINS II","173","-","43","0"
"BED SHEET SET ER139-REALM-SILVER LINING-MU1302414","CHARM III","9","-","43","0"
"DECO-7186C00-PLATINUM  - BRICH-L-RG2706321","BROADWAY","6083","-","43","0"
"BED SHEET SET PBD 034-BENITO-TOPAZ KING-MU1302522","IMPRESSIONS","47","-","43","0"
"GRIT-140PLAIN09-POPPYPLAIN-CU0105757","GRIT","9","-","43.3","0"
"BED SHEET SETPBD 059-OMEGA-MOCHAKING 274-MU1303553","COCCOON","2","-","44","0"
"BED SHEET SETPBD 063-ARCHER-ASHGOLDKING-MU1303560","COCCOON","9","-","44","0"
"MATRIX-520-A8S 4-L-RG2705852","RUGS 2024","4559","-","44","0"
"BED SHEET SET P002-ELSA-DOVE KING 274X27-MU1303186","SANSAAR PLAINS II","19","-","44","0"
"EMBROIDERY BED SPREADCQ 54-ORBIS-GRIFFIN-MU1303539","BESPOKE II","28","-","44","0"
"BED SHEET SETPBD 064-SERAPI-COFFEE-QUART-MU1303562","COCCOON","11","-","44","0"
"SINGLE BED SHEET SETSPBD 047-PAVOT-GLACI-MU1303812","RHYTHM","97","-","44","0"
"BED SHEET SETPBD 063-ARCHER-FLINT-BROWNK-MU1303561","COCCOON","10","-","44","0"
"BED IN BAGPBIB 021-OAKLEAF-CRIMSONDOUBLE-MU1303760","RHYTHM","45","-","44","0"
"BED SHEET SETPBD 059-OMEGA-BLUEBERRYKING-MU1303552","COCCOON","1","-","44","0"
"B094866P-MO-DRC-140377504_14078447YM-187-CU0301177","MAGNOLIA","34","-","44.45","450"
"A056558P-P-EC-L-140PLAIN78605PLAIN-CU0104255","EDITION - I","51","-","44.63","1300"
"BED SHEET SET P002-ELSA-PHANTOM KING 274-MU1303168","SANSAAR PLAINS II","1","-","45","0"
"BED SHEET SET JQD025-ARCADIA-BRIGHT WHIT-MU1301192","JACQUARD ESSENTIALS","25","-","45","4"
"SPU0101Y-140PLAINQP7PLAIN-CU0106743","FORECAST","405","-","45","0"
"BED SHEET SET BDS08-RUSKIN-WARM SAND KIN-MU1301504","SIMPLY ORGANIC","29","-","45","4"
"A013723P-S-X-122C16185_1221821EM-1751-CU0301247","LIMITED EMBROIDERIES -II","257","-","45.2","300"
"C077917Y-P-140PLAIN82072PLAIN-CU0105302","ZEN","55","-","45.3","650"
"A074751Y-P-140PLAIN77489PLAIN-CU0103806","SERAI","26","-","45.36","950"
"GRIT-140PLAIN26-NIGHTPLAIN-CU0105774","GRIT","26","-","45.55","0"
"ALPEN-140PLAIN13-PEARLPLAIN-CU0105791","ALPEN","13","-","45.7","0"
"C078409P-P-140PLAIN82035PLAIN-CU0105266","ZEN","36","-","45.85","600"
"A013723P-S-RO-122C16462_1221485EM-1532-CU0301257","LIMITED EMBROIDERIES -II","267","-","46","300"
"BED SHEET SET JQD  170-TRACERY-IVORY KIN-MU1303145","JACQUARD ESSENTIALS III","26","-","46","0"
"B-LINDUSK-B-280PLAIN503202PLAIN-CU0103301","FORECAST","34","-","46","300"
"BED SHEET SET ER142-EDITH-STORM GREY KIN-MU1302417","CHARM III","12","-","46","0"
"A013723P-S-ZX-122C25498_12245436EM-2106-CU0301082","LIMITED EMBROIDERIES","15","-","46","300"
"BED SHEET SET EB 387-PETUNIA-SNOW WHITE-MU1303115","ENCHANTED IV","20","-","46","0"
"BED SHEET SET ER146-CELANDINE-CHALK KING-MU1302421","CHARM III","16","-","46","0"
"B094052Y-P-140PLAIN78225PLAIN-CU0104403","TUNDRA BOUCLE","26","-","46.1","450"
"A091544Y-P-140PLAIN82309PLAIN-CU0105323","METALLIC SATINS","9","-","46.15","550"
"B102960Y-U-140FOIL-424472448PLAIN-CU0104137","LUMINARA","31","-","46.25","600"
"A079391Y-P-140PLAIN59842PLAIN-CU0106816","FORECAST","408","-","46.4","0"
"A013723P-S-X-122C16329_1221485EM-55-CU0301205","LIMITED EMBROIDERIES -II","215","-","46.7","300"
"B102685Y-P-140PLAIN75015PLAIN-CU0106708","ATLAS SHEERS","134","-","46.9","650"
"CASSIA-4526C00-GREY-GREY-L-RG2704204","NOVA","5018","-","47","0"
"BED SHEET SET JQD048-CALYPSO-CHARCOAL GR-MU1301237","JACQUARD ESSENTIALS","48","-","47","4"
"BED SHEET SET JQD  177-PYRAMID-BRIGHT WH-MU1303152","JACQUARD ESSENTIALS III","33","-","47","0"
"BED SHEET SET WB 039-RIDGEWAY-BRILLIANT-MU1301715","THE WHITE COLLECTION II","29","-","47","4"
"OMEGA-912830-OJ8 O-L-RG2705906","RUGS 2024","4744","-","47","0"
"BED SHEET SET JQD013-THEO-BRIGHT WHITE K-MU1301168","JACQUARD ESSENTIALS","13","-","47","4"
"BED SHEET SET ER132-DUVANE-TOFU KING 274-MU1302407","CHARM III","2","-","47","0"
"BED SHEET SET P002-ELSA-CEMENT KING 274X-MU1303181","SANSAAR PLAINS II","14","-","47","0"
"SINGLE BED SHEET SETSPBD 048-CARNATION-S-MU1303814","RHYTHM","99","-","47","0"
"MATRIX-520-A8S 5-L-RG2705853","RUGS 2024","4564","-","47","0"
"A013723P-S-ZX-122C16482_1221821EM-1708-CU0301231","LIMITED EMBROIDERIES -II","241","-","47.2","300"
"A097936Y-P-140PLAIN84226PLAIN-CU0106247","CARLTON","8","-","47.7","450"
"A085242Y-P-EC-140PLAIN81220PLAIN-CU0105053","MODERN TEXTURES","6","-","47.95","650"
"BED SHEET SET JQD  169-TRACERY-BRIGHT WH-MU1303144","JACQUARD ESSENTIALS III","25","-","48","0"
"BED SHEET SET WB 033-HAMLIN-STAR WHITE-O-MU1301703","THE WHITE COLLECTION II","23","-","48","4"
"BED SHEET SET PBS 004-BELMONT-PUMICE STO-MU1301641","THE ORGANIC EDIT","7","-","48","4"
"SINGLE BED SHEET SETSPBD 051-HONEYCOMB-B-MU1303820","RHYTHM","105","-","48","0"
"SINGLE BED SHEET SETSPBD 050-HAZE-HEATHE-MU1303819","RHYTHM","104","-","48","0"
"A013723P-S-X-122C16479_1221485EM-2119-CU0301243","LIMITED EMBROIDERIES -II","253","-","48.3","300"
"A013723P-S-X-122C16329_1221821EM-1662-CU0301204","LIMITED EMBROIDERIES -II","214","-","48.8","300"
"B090121P-P-140PLAIN67861PLAIN-CU0104981","OMEGA","48","-","48.9","950"
"BED SHEET SET PBD 037-CANOPY-TAUPE KING-MU1500006","IMPRESSIONS II","6","-","49","0"
"BED SHEET SET JQD040-TESSA-ROASTED CASHE-MU1301221","JACQUARD ESSENTIALS","40","-","49","4"
"CASSIA-4529C00-CHARCOAL-DARK WHITE-L-RG2704209","NOVA","5038","-","49","0"
"INTEGRA-140PLAIN36-CERISEPLAIN-CU0104606","INTEGRA","36","-","45.65","300"
"A068009Y-O-140TR414674490PLAIN-CU0103785","THE WHITE WINDOW","52","-","49.29","450"
"A091714Y-P-300PLAIN83188PLAIN-CU0105944","LINO SHEERS","63","-","49.65","150"
"A105075PR-P-140PLAIN81122PLAIN-CU0107343","SLEEK SATIN","5","-","50","0"
"BED SHEET SET EB 376-DAMASCUS-ASH ROSE K-MU1303104","ENCHANTED IV","9","-","50","0"
"A105075PR-P-140PLAIN81150PLAIN-CU0107370","SLEEK SATIN","32","-","50","0"
"C077894P-P-140PLAIN84652PLAIN-CU0106511","FORECAST","319","-","50.1","0"
"INTEGRA-140PLAIN20-RAVENPLAIN-CU0104592","INTEGRA","20","-","50.17","300"
"C077786P-140FOIL-478081400PLAIN-CU0106446","BALLERINA","2","-","50.25","300"
"ALPEN-140PLAIN10-SHADOWPLAIN-CU0105788","ALPEN","10","-","50.5","0"
"INTEGRA-140PLAIN10-IVORYPLAIN-CU0104573","INTEGRA","10","-","50.79","300"
"B101617Y-P-300PLAIN31635PLAIN-CU0103717","ESPERANCE WIDE","44","-","50.95","500"
"BED SHEET SET ER 167-LANTANA-ANTARCTICA-MU1303092","CHARM IV","21","-","51","0"
"BED SHEET SET JQD042-TESSA-CHARCOAL GREY-MU1301225","JACQUARD ESSENTIALS","42","-","51","4"
"BED SHEET SET P002-ELSA-SOUTHERN VINE KI-MU1303176","SANSAAR PLAINS II","9","-","51","0"
"BED SHEET SET PBS 005-BELMONT-PLATINUM K-MU1301644","THE ORGANIC EDIT","9","-","51","4"
"A090517Y-P-140PLAIN82214PLAIN-CU0105381","METALLIC SATINS","38","-","51.04","500"
"BED SHEET SET JQD037-TESSA-BRIGHT WHITE-MU1301215","JACQUARD ESSENTIALS","37","-","52","4"
"BED SHEET SET EB 386-HOLLYHOCK-WHITE SAN-MU1303114","ENCHANTED IV","19","-","52","0"
"SINGLE BED SHEET SETSPBD 052-STUCCO-SEA-MU1303823","RHYTHM","108","-","52","0"
"A070363Y-P-140PLAIN77788PLAIN-CU0103636","MATTE JACQUARDS I","36","-","52.07","600"
"ALPEN-140PLAIN07-SHARKPLAIN-CU0105785","ALPEN","7","-","52.1","0"
"B090121P-ME-D-140375500_14067849YM-18285-CU0301027","ROSEWOOD","10","-","52.15","450"
"A085622P-C-140PLAIN80737PLAIN-CU0105022","LUNAR","13","-","52.34","1100"
"ALPEN-140PLAIN06-RAVENPLAIN-CU0105784","ALPEN","6","-","52.8","0"
"BED SHEET SET EB 389-FLORAL TRAIL-AZURE-MU1303117","ENCHANTED IV","22","-","53","0"
"SINGLE BED SHEET SETSPBD 053-ELMAS-UMBER-MU1303825","RHYTHM","110","-","53","0"
"CASSIA-4645C00-FERN-CHARCOAL-L-RG2704198","NOVA","5003","-","53","0"
"BED SHEET SET P002-ELSA-MUSHROOM KING 27-MU1303179","SANSAAR PLAINS II","12","-","53","0"
"BED SHEET SET JQD030-ARCADIA-CHARCOAL GR-MU1301201","JACQUARD ESSENTIALS","30","-","53","4"
"BED SHEET SET EB 388-AZTEC-TAUPE KING 27-MU1303116","ENCHANTED IV","21","-","53","0"
"INTEGRA-140PLAIN19-CHARCOALPLAIN-CU0104591","INTEGRA","19","-","53.35","300"
"BED SHEET SET P002-ELSA-NEW LINEN KING 2-MU1303190","SANSAAR PLAINS II","23","-","54","0"
"C079246P-ME-D-140453505_14083974YM-19292-CU0301588","SAPPHIRE","801","-","54","550"
"BED SHEET SET EB 379-ZINNIA-PEACH KING 2-MU1303107","ENCHANTED IV","12","-","54","0"
"SINGLE BED SHEET SETSPBD 054-TRIGON-SLAT-MU1303827","RHYTHM","112","-","54","0"
"BED SHEET SET EB 380-CLARIDGE-PHANTOM KI-MU1303108","ENCHANTED IV","13","-","54","0"
"A086107Y-140FOIL-460881531PLAIN-CU0106458","BALLERINA","14","-","54.3","300"
"GRIT-140PLAIN01-ALLIGATORPLAIN-CU0105749","GRIT","1","-","54.5","0"
